#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
152,"I Can Feel a Hot One","Manchester Orchestra",124,4B,30,2025-03-04,04:19,43,"","Mean Everything To Nothing",2009-04-21,55,49,0,6,0,10,-11,G#/A♭ Major,4,2pwdgph51JIwFkhmvZdgAn,USSM10900804
153,"Lua","Bright Eyes",104,10B,12,2025-03-04,04:31,0,"indie folk","I'm Wide Awake, It's Morning",2005-01-25,60,80,0,31,0,0,-18,D Major,4,4PMvRfhHAx5j6Bb3XsFLoq,US2U60507204
154,"How It Ends","DeVotchKa",104,8B,34,2025-03-04,06:59,41,"","How It Ends",2004-10-05,62,86,11,4,0,40,-11,C Major,4,59Ss6VuU0ML2mbb2Px70rt,USA2B0499605
155,"Fix You","Coldplay",138,5B,42,2025-03-04,04:55,86,"","X&Y",2005-06-07,21,16,0,12,0,10,-9,D#/E♭ Major,4,7LVHVU3tWfcxj5aiPFEW4Q,GBAYE0500605
156,"Twenty Years","Augustana",133,5B,41,2025-03-06,04:26,35,"","Can't Love, Can't Hurt",2008-00-00,39,27,2,28,0,10,-6,D#/E♭ Major,4,2xqjlxsJpuRwNnq5iz9sGX,USSM10800217
157,"Hammers and Strings (A Lullaby)","Jack's Mannequin",125,4B,59,2025-03-06,04:34,32,"pop punk","The Glass Passenger",2008-09-29,47,34,0,34,0,10,-7,G#/A♭ Major,3,3tCXkho2JrhnYygrSMgKyH,USWB10804671
158,"Swim","Jack's Mannequin",200,5B,90,2025-03-06,04:16,42,"pop punk","The Glass Passenger",2008-09-29,31,2,0,29,10,0,-6,D#/E♭ Major,3,08hh1QNXTUJ6cD9zEZ798r,USWB10804665
159,"Caves","Jack's Mannequin",97,5B,61,2025-03-06,08:19,21,"pop punk","The Glass Passenger",2008-09-29,28,41,0,15,0,50,-8,D#/E♭ Major,4,6s65FXIP2qgBllZD65zKF9,USWB10804675
160,"First Day of My Life","Bright Eyes",95,12A,25,2025-03-06,03:08,66,"indie folk","I'm Wide Awake, It's Morning",2005-01-25,60,90,0,37,0,10,-14,C♯/D♭ Minor,4,0eBryM7ePQH3Klt3jz8xZd,US2U61623706
161,"Bruised - 2015 Remaster","Jack's Mannequin",136,5B,92,2025-03-06,04:02,46,"pop punk","Everything In Transit",2005-00-00,48,1,0,36,0,10,-5,D#/E♭ Major,4,12ettGOse4b5vko513KTuX,USWB11507813
162,"9 Crimes","Damien Rice",74,8B,17,2025-04-02,03:39,55,"singer-songwriter","9",2006-11-07,33,91,0,10,0,0,-13,C Major,4,08YEGpKt2LHJ0URCXKHEie,IEABD0600100
163,"Broadripple Is Burning - Daytrotter Sessions version","Margot & The Nuclear So And So's",118,11B,26,2025-05-13,04:49,24,"","The Daytrotter Sessions",2008-07-29,55,86,0,21,0,10,-11,A Major,4,6IVgqwKgttRsBSTyMnuzCd,USSM10802320
